5 285 0.034
5 290 0.035
5 295 0.031
5 300 0.031
5 305 0.031
5 310 0.033
5 315 0.033
5 320 0.034
5 325 0.035
5 330 0.036
5 335 0.039
5 340 0.040
5 345 0.035
5 350 0.034
5 355 0.042
10 0 0.052
10 5 0.052
10 10 0.045
10 15 0.045
10 20 0.052
10 25 0.045
10 30 0.047
10 35 0.044
10 40 0.041
10 45 0.039
10 50 0.039
10 55 0.036
10 60 0.033
10 65 0.037
10 70 0.037
10 75 0.039
10 80 0.038
10 85 0.042
10 90 0.041
10 95 0.042
10 100 0.038
10 105 0.039
10 110 0.037
10 115 0.037
10 120 0.033
10 125 0.036
10 130 0.039
10 135 0.039
10 140 0.041
10 145 0.044
10 150 0.047
10 155 0.045
10 160 0.052
10 165 0.045
10 170 0.045
10 175 0.052
10 180 0.052
10 185 0.052
10 190 0.045
10 195 0.045
10 200 0.052
10 205 0.045
10 210 0.047
10 215 0.044
10 220 0.041
10 225 0.039
10 230 0.039
10 235 0.036
10 240 0.033
10 245 0.037
10 250 0.037
10 255 0.039
10 260 0.038
10 265 0.042
10 270 0.041
10 275 0.042
10 280 0.038
10 285 0.039
10 290 0.037
10 295 0.037
10 300 0.033
10 305 0.036
10 310 0.039
10 315 0.039
10 320 0.041
10 325 0.044
10 330 0.047
10 335 0.045
10 340 0.052
10 345 0.045
10 350 0.045
10 355 0.052
15 0 0.076
15 5 0.080
15 10 0.085
15 15 0.089
15 20 0.069
15 25 0.054
15 30 0.064
15 35 0.055
15 40 0.050
15 45 0.046
15 50 0.042
15 55 0.038
15 60 0.032
15 65 0.032
15 70 0.032
15 75 0.032
15 80 0.034
15 85 0.036
15 90 0.040
15 95 0.036
15 100 0.034
15 105 0.032
15 110 0.032
15 115 0.032
15 120 0.032
15 125 0.038
15 130 0.042
15 135 0.046
15 140 0.050
15 145 0.055
15 150 0.064
15 155 0.054
15 160 0.069
15 165 0.089
15 170 0.085
15 175 0.080
15 180 0.076
15 185 0.080
15 190 0.085
15 195 0.089
15 200 0.069
15 205 0.054
15 210 0.064
15 215 0.055
15 220 0.050
15 225 0.046
15 230 0.042
15 235 0.038
15 240 0.032
15 245 0.032
15 250 0.032
15 255 0.032
15 260 0.034
15 265 0.036
15 270 0.040
15 275 0.036
15 280 0.034
15 285 0.032
15 290 0.032
15 295 0.032
15 300 0.032
15 305 0.038
15 310 0.042
15 315 0.046
15 320 0.050
15 325 0.055
15 330 0.064
15 335 0.054
15 340 0.069
15 345 0.089
15 350 0.085
15 355 0.080
20 0 0.193
20 5 0.230
20 10 0.252
20 15 0.216
20 20 0.186
20 25 0.103
20 30 0.095
20 35 0.085
20 40 0.066
20 45 0.074
20 50 0.054
20 55 0.042
20 60 0.038
20 65 0.029
20 70 0.029
20 75 0.024
20 80 0.025
20 85 0.026
20 90 0.032
20 95 0.026
20 100 0.025
20 105 0.024
20 110 0.029
20 115 0.029
20 120 0.038
20 125 0.042
20 130 0.054
20 135 0.074
20 140 0.066
20 145 0.085
20 150 0.095
20 155 0.103
20 160 0.186
20 165 0.216
20 170 0.252
20 175 0.230
20 180 0.193
20 185 0.230
20 190 0.252
20 195 0.216
20 200 0.186
20 205 0.103
20 210 0.095
20 215 0.085
20 220 0.066
20 225 0.074
20 230 0.054
20 235 0.042
20 240 0.038
20 245 0.029
20 250 0.029
20 255 0.024
20 260 0.025
20 265 0.026
20 270 0.032
20 275 0.026
20 280 0.025
20 285 0.024
20 290 0.029
20 295 0.029
20 300 0.038
20 305 0.042
20 310 0.054
20 315 0.074
20 320 0.066
20 325 0.085
20 330 0.095
20 335 0.103
20 340 0.186
20 345 0.216
20 350 0.252
20 355 0.230
25 0 0.862
25 5 0.856
25 10 0.658
25 15 0.615
25 20 0.625
25 25 0.392
25 30 0.250
25 35 0.175
25 40 0.113
25 45 0.105
25 50 0.071
25 55 0.056
25 60 0.049
25 65 0.037
25 70 0.031
25 75 0.023
25 80 0.020
25 85 0.022
25 90 0.028
25 95 0.022
25 100 0.020
25 105 0.023
25 110 0.031
25 115 0.037
25 120 0.049
25 125 0.056
25 130 0.071
25 135 0.105
25 140 0.113
25 145 0.175
25 150 0.250
25 155 0.392
25 160 0.625
25 165 0.615
25 170 0.658
25 175 0.856
25 180 0.862
25 185 0.856
25 190 0.658
25 195 0.615
25 200 0.625
25 205 0.392
25 210 0.250
25 215 0.175
25 220 0.113
25 225 0.105
25 230 0.071
25 235 0.056
25 240 0.049
25 245 0.037
25 250 0.031
25 255 0.023
25 260 0.020
25 265 0.022
25 270 0.028
25 275 0.022
25 280 0.020
25 285 0.023
25 290 0.031
25 295 0.037
25 300 0.049
25 305 0.056
25 310 0.071
25 315 0.105
25 320 0.113
25 325 0.175
25 330 0.250
25 335 0.392
25 340 0.625
25 345 0.615
25 350 0.658
25 355 0.856
30 0 1.961
30 5 2.133
30 10 1.746
30 15 1.789
30 20 1.764
30 25 1.313
30 30 0.949
30 35 0.479
30 40 0.264
30 45 0.208
30 50 0.122
30 55 0.089
30 60 0.061
30 65 0.050
30 70 0.037
30 75 0.063
30 80 0.041
30 85 0.022
30 90 0.028
30 95 0.022
30 100 0.041
30 105 0.063
30 110 0.037
30 115 0.050
30 120 0.061
30 125 0.089
30 130 0.122
30 135 0.208
30 140 0.264
30 145 0.479
30 150 0.949
30 155 1.313
30 160 1.764
30 165 1.789
30 170 1.746
30 175 2.133
30 180 1.961
30 185 2.133
30 190 1.746
30 195 1.789
30 200 1.764
30 205 1.313
30 210 0.949
30 215 0.479
30 220 0.264
30 225 0.208
30 230 0.122
30 235 0.089
30 240 0.061
30 245 0.050
30 250 0.037
30 255 0.063
30 260 0.041
30 265 0.022
30 270 0.028
30 275 0.022
30 280 0.041
30 285 0.063
30 290 0.037
30 295 0.050
30 300 0.061
30 305 0.089
30 310 0.122
30 315 0.208
30 320 0.264
30 325 0.479
30 330 0.949
30 335 1.313
30 340 1.764
30 345 1.789
30 350 1.746
30 355 2.133
35 0 1.643
35 5 2.011
35 10 1.845
35 15 2.124
35 20 2.784
35 25 3.110
35 30 2.911
35 35 1.738
35 40 0.970
35 45 0.572
35 50 0.292
35 55 0.148
35 60 0.107
35 65 0.081
35 70 0.059
35 75 0.079
35 80 0.056
35 85 0.038
35 90 0.042
35 95 0.038
35 100 0.056
35 105 0.079
35 110 0.059
35 115 0.081
35 120 0.107
35 125 0.148
35 130 0.292
35 135 0.572
35 140 0.970
35 145 1.738
35 150 2.911
35 155 3.110
35 160 2.784
35 165 2.124
35 170 1.845
35 175 2.011
35 180 1.643
35 185 2.011
35 190 1.845
35 195 2.124
35 200 2.784
35 205 3.110
35 210 2.911
35 215 1.738
35 220 0.970
35 225 0.572
35 230 0.292
35 235 0.148
35 240 0.107
35 245 0.081
35 250 0.059
35 255 0.079
35 260 0.056
35 265 0.038
35 270 0.042
35 275 0.038
35 280 0.056
35 285 0.079
35 290 0.059
35 295 0.081
35 300 0.107
35 305 0.148
35 310 0.292
35 315 0.572
35 320 0.970
35 325 1.738
35 330 2.911
35 335 3.110
35 340 2.784
35 345 2.124
35 350 1.845
35 355 2.011
40 0 0.488
40 5 0.648
40 10 0.705
40 15 0.991
40 20 1.912
40 25 3.072
40 30 4.089
40 35 4.708
40 40 3.576
40 45 1.720
40 50 0.662
40 55 0.377
40 60 0.206
40 65 0.132
40 70 0.086
40 75 0.080
40 80 0.055
40 85 0.063
40 90 0.086
40 95 0.063
40 100 0.055
40 105 0.080
40 110 0.086
40 115 0.132
40 120 0.206
40 125 0.377
40 130 0.662
40 135 1.720
40 140 3.576
40 145 4.708
40 150 4.089
40 155 3.072
40 160 1.912
40 165 0.991
40 170 0.705
40 175 0.648
40 180 0.488
40 185 0.648
40 190 0.705
40 195 0.991
40 200 1.912
40 205 3.072
40 210 4.089
40 215 4.708
40 220 3.576
40 225 1.720
40 230 0.662
40 235 0.377
40 240 0.206
40 245 0.132
40 250 0.086
40 255 0.080
40 260 0.055
40 265 0.063
40 270 0.086
40 275 0.063
40 280 0.055
40 285 0.080
40 290 0.086
40 295 0.132
40 300 0.206
40 305 0.377
40 310 0.662
40 315 1.720
40 320 3.576
40 325 4.708
40 330 4.089
40 335 3.072
40 340 1.912
40 345 0.991
40 350 0.705
40 355 0.648
45 0 0.178
45 5 0.183
45 10 0.233
45 15 0.302
45 20 0.552
45 25 1.233
45 30 2.686
45 35 5.766
45 40 7.837
45 45 5.238
45 50 1.862
45 55 0.793
45 60 0.401
45 65 0.230
45 70 0.150
45 75 0.104
45 80 0.065
45 85 0.079
45 90 0.100
45 95 0.079
45 100 0.065
45 105 0.104
45 110 0.150
45 115 0.230
45 120 0.401
45 125 0.793
45 130 1.862
45 135 5.238
45 140 7.837
45 145 5.766
45 150 2.686
45 155 1.233
45 160 0.552
45 165 0.302
45 170 0.233
45 175 0.183
45 180 0.178
45 185 0.183
45 190 0.233
45 195 0.302
45 200 0.552
45 205 1.233
45 210 2.686
45 215 5.766
45 220 7.837
45 225 5.238
45 230 1.862
45 235 0.793
45 240 0.401
45 245 0.230
45 250 0.150
45 255 0.104
45 260 0.065
45 265 0.079
45 270 0.100
45 275 0.079
45 280 0.065
45 285 0.104
45 290 0.150
45 295 0.230
45 300 0.401
45 305 0.793
45 310 1.862
45 315 5.238
45 320 7.837
45 325 5.766
45 330 2.686
45 335 1.233
45 340 0.552
45 345 0.302
45 350 0.233
45 355 0.183
50 0 0.171
50 5 0.178
50 10 0.175
50 15 0.199
50 20 0.228
50 25 0.401
50 30 1.036
50 35 3.370
50 40 9.096
50 45 10.371
50 50 4.851
50 55 1.675
50 60 0.696
50 65 0.363
50 70 0.230
50 75 0.122
50 80 0.122
50 85 0.087
50 90 0.087
50 95 0.087
50 100 0.122
50 105 0.122
50 110 0.230
50 115 0.363
50 120 0.696
50 125 1.675
50 130 4.851
50 135 10.371
50 140 9.096
50 145 3.370
50 150 1.036
50 155 0.401
50 160 0.228
50 165 0.199
50 170 0.175
50 175 0.178
50 180 0.171
50 185 0.178
50 190 0.175
50 195 0.199
50 200 0.228
50 205 0.401
50 210 1.036
50 215 3.370
50 220 9.096
50 225 10.371
50 230 4.851
50 235 1.675
50 240 0.696
50 245 0.363
50 250 0.230
50 255 0.122
50 260 0.122
50 265 0.087
50 270 0.087
50 275 0.087
50 280 0.122
50 285 0.122
50 290 0.230
50 295 0.363
50 300 0.696
50 305 1.675
50 310 4.851
50 315 10.371
50 320 9.096
50 325 3.370
50 330 1.036
50 335 0.401
50 340 0.228
50 345 0.199
50 350 0.175
50 355 0.178
55 0 0.166
55 5 0.173
55 10 0.169
55 15 0.180
55 20 0.189
55 25 0.233
55 30 0.450
55 35 1.448
55 40 5.932
55 45 11.090
55 50 7.702
55 55 3.051
55 60 1.072
55 65 0.504
55 70 0.287
55 75 0.192
55 80 0.157
55 85 0.104
55 90 0.093
55 95 0.104
55 100 0.157
55 105 0.192
55 110 0.287
55 115 0.504
55 120 1.072
55 125 3.051
55 130 7.702
55 135 11.090
55 140 5.932
55 145 1.448
55 150 0.450
55 155 0.233
55 160 0.189
55 165 0.180
55 170 0.169
55 175 0.173
55 180 0.166
55 185 0.173
55 190 0.169
55 195 0.180
55 200 0.189
55 205 0.233
55 210 0.450
55 215 1.448
55 220 5.932
55 225 11.090
55 230 7.702
55 235 3.051
55 240 1.072
55 245 0.504
55 250 0.287
55 255 0.192
55 260 0.157
55 265 0.104
55 270 0.093
55 275 0.104
55 280 0.157
55 285 0.192
55 290 0.287
55 295 0.504
55 300 1.072
55 305 3.051
55 310 7.702
55 315 11.090
55 320 5.932
55 325 1.448
55 330 0.450
55 335 0.233
55 340 0.189
55 345 0.180
55 350 0.169
55 355 0.173
60 0 0.193
60 5 0.162
60 10 0.168
60 15 0.179
60 20 0.183
60 25 0.208
60 30 0.307
60 35 0.876
60 40 2.751
60 45 7.170
60 50 7.570
60 55 3.740
60 60 1.284
60 65 0.590
60 70 0.312
60 75 0.245
60 80 0.161
60 85 0.180
60 90 0.111
60 95 0.180
60 100 0.161
60 105 0.245
60 110 0.312
60 115 0.590
60 120 1.284
60 125 3.740
60 130 7.570
60 135 7.170
60 140 2.751
60 145 0.876
60 150 0.307
60 155 0.208
60 160 0.183
60 165 0.179
60 170 0.168
60 175 0.162
60 180 0.193
60 185 0.162
60 190 0.168
60 195 0.179
60 200 0.183
60 205 0.208
60 210 0.307
60 215 0.876
60 220 2.751
60 225 7.170
60 230 7.570
60 235 3.740
60 240 1.284
60 245 0.590
60 250 0.312
60 255 0.245
60 260 0.161
60 265 0.180
60 270 0.111
60 275 0.180
60 280 0.161
60 285 0.245
60 290 0.312
60 295 0.590
60 300 1.284
60 305 3.740
60 310 7.570
60 315 7.170
60 320 2.751
60 325 0.876
60 330 0.307
60 335 0.208
60 340 0.183
60 345 0.179
60 350 0.168
60 355 0.162
65 0 0.162
65 5 0.133
65 10 0.151
65 15 0.194
65 20 0.161
65 25 0.179
65 30 0.276
65 35 0.597
65 40 1.400
65 45 3.813
65 50 5.417
65 55 3.492
65 60 1.359
65 65 0.632
65 70 0.343
65 75 0.230
65 80 0.211
65 85 0.245
65 90 0.193
65 95 0.245
65 100 0.211
65 105 0.230
65 110 0.343
65 115 0.632
65 120 1.359
65 125 3.492
65 130 5.417
65 135 3.813
65 140 1.400
65 145 0.597
65 150 0.276
65 155 0.179
65 160 0.161
65 165 0.194
65 170 0.151
65 175 0.133
65 180 0.162
65 185 0.133
65 190 0.151
65 195 0.194
65 200 0.161
65 205 0.179
65 210 0.276
65 215 0.597
65 220 1.400
65 225 3.813
65 230 5.417
65 235 3.492
65 240 1.359
65 245 0.632
65 250 0.343
65 255 0.230
65 260 0.211
65 265 0.245
65 270 0.193
65 275 0.245
65 280 0.211
65 285 0.230
65 290 0.343
65 295 0.632
65 300 1.359
65 305 3.492
65 310 5.417
65 315 3.813
65 320 1.400
65 325 0.597
65 330 0.276
65 335 0.179
65 340 0.161
65 345 0.194
65 350 0.151
65 355 0.133
70 0 0.098
70 5 0.109
70 10 0.138
70 15 0.191
70 20 0.183
70 25 0.183
70 30 0.254
70 35 0.405
70 40 0.943
70 45 2.105
70 50 3.439
70 55 2.925
70 60 1.414
70 65 0.663
70 70 0.333
70 75 0.197
70 80 0.189
70 85 0.250
70 90 0.261
70 95 0.250
70 100 0.189
70 105 0.197
70 110 0.333
70 115 0.663
70 120 1.414
70 125 2.925
70 130 3.439
70 135 2.105
70 140 0.943
70 145 0.405
70 150 0.254
70 155 0.183
70 160 0.183
70 165 0.191
70 170 0.138
70 175 0.109
70 180 0.098
70 185 0.109
70 190 0.138
70 195 0.191
70 200 0.183
70 205 0.183
70 210 0.254
70 215 0.405
70 220 0.943
70 225 2.105
70 230 3.439
70 235 2.925
70 240 1.414
70 245 0.663
70 250 0.333
70 255 0.197
70 260 0.189
70 265 0.250
70 270 0.261
70 275 0.250
70 280 0.189
70 285 0.197
70 290 0.333
70 295 0.663
70 300 1.414
70 305 2.925
70 310 3.439
70 315 2.105
70 320 0.943
70 325 0.405
70 330 0.254
70 335 0.183
70 340 0.183
70 345 0.191
70 350 0.138
70 355 0.109
75 0 0.194
75 5 0.219
75 10 0.273
75 15 0.318
75 20 0.351
75 25 0.358
75 30 0.372
75 35 0.468
75 40 0.814
75 45 1.514
75 50 2.311
75 55 2.116
75 60 1.145
75 65 0.574
75 70 0.253
75 75 0.150
75 80 0.105
75 85 0.165
75 90 0.197
75 95 0.165
75 100 0.105
75 105 0.150
75 110 0.253
75 115 0.574
75 120 1.145
75 125 2.116
75 130 2.311
75 135 1.514
75 140 0.814
75 145 0.468
75 150 0.372
75 155 0.358
75 160 0.351
75 165 0.318
75 170 0.273
75 175 0.219
75 180 0.194
75 185 0.219
75 190 0.273
75 195 0.318
75 200 0.351
75 205 0.358
75 210 0.372
75 215 0.468
75 220 0.814
75 225 1.514
75 230 2.311
75 235 2.116
75 240 1.145
75 245 0.574
75 250 0.253
75 255 0.150
75 260 0.105
75 265 0.165
75 270 0.197
75 275 0.165
75 280 0.105
75 285 0.150
75 290 0.253
75 295 0.574
75 300 1.145
75 305 2.116
75 310 2.311
75 315 1.514
75 320 0.814
75 325 0.468
75 330 0.372
75 335 0.358
75 340 0.351
75 345 0.318
75 350 0.273
75 355 0.219
