0 0 0.269
0 5 0.269
0 10 0.269
0 15 0.269
0 20 0.269
0 25 0.269
0 30 0.269
0 35 0.269
0 40 0.269
0 45 0.269
0 50 0.269
0 55 0.269
0 60 0.269
0 65 0.269
0 70 0.269
0 75 0.269
0 80 0.269
0 85 0.269
0 90 0.269
0 95 0.269
0 100 0.269
0 105 0.269
0 110 0.269
0 115 0.269
0 120 0.269
0 125 0.269
0 130 0.269
0 135 0.269
0 140 0.269
0 145 0.269
0 150 0.269
0 155 0.269
0 160 0.269
0 165 0.269
0 170 0.269
0 175 0.269
0 180 0.269
0 185 0.269
0 190 0.269
0 195 0.269
0 200 0.269
0 205 0.269
0 210 0.269
0 215 0.269
0 220 0.269
0 225 0.269
0 230 0.269
0 235 0.269
0 240 0.269
0 245 0.269
0 250 0.269
0 255 0.269
0 260 0.269
0 265 0.269
0 270 0.269
0 275 0.269
0 280 0.269
0 285 0.269
0 290 0.269
0 295 0.269
0 300 0.269
0 305 0.269
0 310 0.269
0 315 0.269
0 320 0.269
0 325 0.269
0 330 0.269
0 335 0.269
0 340 0.269
0 345 0.269
0 350 0.269
0 355 0.269
5 0 0.666
5 5 0.827
5 10 0.615
5 15 0.374
5 20 0.358
5 25 0.519
5 30 0.427
5 35 0.515
5 40 0.290
5 45 0.270
5 50 0.320
5 55 0.195
5 60 0.209
5 65 0.194
5 70 0.211
5 75 0.216
5 80 0.179
5 85 0.324
5 90 0.194
5 95 0.324
5 100 0.179
5 105 0.216
5 110 0.211
5 115 0.194
5 120 0.209
5 125 0.195
5 130 0.320
5 135 0.270
5 140 0.290
5 145 0.515
5 150 0.427
5 155 0.519
5 160 0.358
5 165 0.374
5 170 0.615
5 175 0.827
5 180 0.666
5 185 0.827
5 190 0.615
5 195 0.374
5 200 0.358
5 205 0.519
5 210 0.427
5 215 0.515
5 220 0.290
5 225 0.270
5 230 0.320
5 235 0.195
5 240 0.209
5 245 0.194
5 250 0.211
5 255 0.216
5 260 0.179
5 265 0.324
5 270 0.194
5 275 0.324
5 280 0.179
5 285 0.216
5 290 0.211
5 295 0.194
5 300 0.209
5 305 0.195
5 310 0.320
5 315 0.270
5 320 0.290
5 325 0.515
5 330 0.427
5 335 0.519
5 340 0.358
5 345 0.374
5 350 0.615
5 355 0.827
10 0 1.598
10 5 1.451
10 10 1.530
10 15 1.715
10 20 1.526
10 25 1.487
10 30 1.350
10 35 1.393
10 40 0.906
10 45 0.653
10 50 0.679
10 55 0.326
10 60 0.297
10 65 0.231
10 70 0.225
10 75 0.220
10 80 0.276
10 85 0.377
10 90 0.265
10 95 0.377
10 100 0.276
10 105 0.220
10 110 0.225
10 115 0.231
10 120 0.297
10 125 0.326
10 130 0.679
10 135 0.653
10 140 0.906
10 145 1.393
10 150 1.350
10 155 1.487
10 160 1.526
10 165 1.715
10 170 1.530
10 175 1.451
10 180 1.598
10 185 1.451
10 190 1.530
10 195 1.715
10 200 1.526
10 205 1.487
10 210 1.350
10 215 1.393
10 220 0.906
10 225 0.653
10 230 0.679
10 235 0.326
10 240 0.297
10 245 0.231
10 250 0.225
10 255 0.220
10 260 0.276
10 265 0.377
10 270 0.265
10 275 0.377
10 280 0.276
10 285 0.220
10 290 0.225
10 295 0.231
10 300 0.297
10 305 0.326
10 310 0.679
10 315 0.653
10 320 0.906
10 325 1.393
10 330 1.350
10 335 1.487
10 340 1.526
10 345 1.715
10 350 1.530
10 355 1.451
15 0 2.321
15 5 2.483
15 10 2.471
15 15 3.115
15 20 2.931
15 25 3.174
15 30 3.169
15 35 3.100
15 40 2.721
15 45 1.974
15 50 1.585
15 55 1.057
15 60 0.693
15 65 0.385
15 70 0.288
15 75 0.338
15 80 0.368
15 85 0.346
15 90 0.420
15 95 0.346
15 100 0.368
15 105 0.338
15 110 0.288
15 115 0.385
15 120 0.693
15 125 1.057
15 130 1.585
15 135 1.974
15 140 2.721
15 145 3.100
15 150 3.169
15 155 3.174
15 160 2.931
15 165 3.115
15 170 2.471
15 175 2.483
15 180 2.321
15 185 2.483
15 190 2.471
15 195 3.115
15 200 2.931
15 205 3.174
15 210 3.169
15 215 3.100
15 220 2.721
15 225 1.974
15 230 1.585
15 235 1.057
15 240 0.693
15 245 0.385
15 250 0.288
15 255 0.338
15 260 0.368
15 265 0.346
15 270 0.420
15 275 0.346
15 280 0.368
15 285 0.338
15 290 0.288
15 295 0.385
15 300 0.693
15 305 1.057
15 310 1.585
15 315 1.974
15 320 2.721
15 325 3.100
15 330 3.169
15 335 3.174
15 340 2.931
15 345 3.115
15 350 2.471
15 355 2.483
20 0 1.733
20 5 2.150
20 10 2.178
20 15 2.552
20 20 2.479
20 25 3.239
20 30 3.644
20 35 3.952
20 40 4.216
20 45 3.456
20 50 2.917
20 55 2.314
20 60 1.466
20 65 0.867
20 70 0.440
20 75 0.392
20 80 0.266
20 85 0.316
20 90 0.378
20 95 0.316
20 100 0.266
20 105 0.392
20 110 0.440
20 115 0.867
20 120 1.466
20 125 2.314
20 130 2.917
20 135 3.456
20 140 4.216
20 145 3.952
20 150 3.644
20 155 3.239
20 160 2.479
20 165 2.552
20 170 2.178
20 175 2.150
20 180 1.733
20 185 2.150
20 190 2.178
20 195 2.552
20 200 2.479
20 205 3.239
20 210 3.644
20 215 3.952
20 220 4.216
20 225 3.456
20 230 2.917
20 235 2.314
20 240 1.466
20 245 0.867
20 250 0.440
20 255 0.392
20 260 0.266
20 265 0.316
20 270 0.378
20 275 0.316
20 280 0.266
20 285 0.392
20 290 0.440
20 295 0.867
20 300 1.466
20 305 2.314
20 310 2.917
20 315 3.456
20 320 4.216
20 325 3.952
20 330 3.644
20 335 3.239
20 340 2.479
20 345 2.552
20 350 2.178
20 355 2.150
25 0 0.874
25 5 0.840
25 10 1.030
25 15 1.158
25 20 1.265
25 25 1.718
25 30 2.127
25 35 2.645
25 40 3.810
25 45 3.634
25 50 3.412
25 55 3.126
25 60 2.397
25 65 1.288
25 70 0.710
25 75 0.482
25 80 0.373
25 85 0.289
25 90 0.243
25 95 0.289
25 100 0.373
25 105 0.482
25 110 0.710
25 115 1.288
25 120 2.397
25 125 3.126
25 130 3.412
25 135 3.634
25 140 3.810
25 145 2.645
25 150 2.127
25 155 1.718
25 160 1.265
25 165 1.158
25 170 1.030
25 175 0.840
25 180 0.874
25 185 0.840
25 190 1.030
25 195 1.158
25 200 1.265
25 205 1.718
25 210 2.127
25 215 2.645
25 220 3.810
25 225 3.634
25 230 3.412
25 235 3.126
25 240 2.397
25 245 1.288
25 250 0.710
25 255 0.482
25 260 0.373
25 265 0.289
25 270 0.243
25 275 0.289
25 280 0.373
25 285 0.482
25 290 0.710
25 295 1.288
25 300 2.397
25 305 3.126
25 310 3.412
25 315 3.634
25 320 3.810
25 325 2.645
25 330 2.127
25 335 1.718
25 340 1.265
25 345 1.158
25 350 1.030
25 355 0.840
30 0 0.312
30 5 0.294
30 10 0.392
30 15 0.370
30 20 0.502
30 25 0.595
30 30 0.843
30 35 1.109
30 40 2.142
30 45 2.550
30 50 2.720
30 55 3.260
30 60 3.019
30 65 1.799
30 70 1.068
30 75 0.648
30 80 0.514
30 85 0.267
30 90 0.278
30 95 0.267
30 100 0.514
30 105 0.648
30 110 1.068
30 115 1.799
30 120 3.019
30 125 3.260
30 130 2.720
30 135 2.550
30 140 2.142
30 145 1.109
